step,cx_m,cy_m,yaw_rad,loss
0,-0.3399335741996765,0.3500060439109802,3.220115900039673,0.3770573139190674
1,-0.3650752902030945,0.3840492367744446,3.195974588394165,0.34670981764793396
2,-0.3904082775115967,0.41727185249328613,3.222644329071045,0.24729220569133759
3,-0.4120604991912842,0.4466261863708496,3.241839647293091,0.2176024317741394
4,-0.4245581030845642,0.4554803967475891,3.2637176513671875,0.2738277018070221
5,-0.4197253882884979,0.4520752429962158,3.2970995903015137,0.32054319977760315
6,-0.40601277351379395,0.4400084614753723,3.3434576988220215,0.2903709411621094
7,-0.39301323890686035,0.4238775372505188,3.379765272140503,0.22046637535095215
8,-0.3756314516067505,0.4071539044380188,3.429497003555298,0.180377796292305
9,-0.36460888385772705,0.391976535320282,3.4768028259277344,0.18728132545948029
10,-0.3644196391105652,0.38593876361846924,3.497685670852661,0.24440792202949524
11,-0.37527596950531006,0.3850743770599365,3.5028231143951416,0.25904449820518494
12,-0.3906409740447998,0.3917533755302429,3.5051698684692383,0.22728215157985687
13,-0.406238853931427,0.4042917490005493,3.5112266540527344,0.17860856652259827
14,-0.4181208610534668,0.41519051790237427,3.529057264328003,0.14144189655780792
15,-0.43047937750816345,0.4243749976158142,3.5556817054748535,0.14273379743099213
16,-0.4347938001155853,0.43235039710998535,3.5857179164886475,0.18533377349376678
17,-0.42875227332115173,0.432877779006958,3.6223742961883545,0.21098996698856354
18,-0.42030903697013855,0.4266427159309387,3.661257266998291,0.1813456267118454
19,-0.41017961502075195,0.41586554050445557,3.703249931335449,0.15112610161304474
20,-0.3959677815437317,0.4017943739891052,3.753514289855957,0.10590461641550064
21,-0.3885665535926819,0.3948947787284851,3.798818588256836,0.16649951040744781
22,-0.38404834270477295,0.39065825939178467,3.845970392227173,0.20141145586967468
23,-0.38882046937942505,0.3815777897834778,3.8886091709136963,0.22010056674480438
24,-0.3964085578918457,0.3728143572807312,3.9225375652313232,0.2118719518184662
25,-0.403134286403656,0.3650401830673218,3.9457485675811768,0.19511927664279938
26,-0.40952855348587036,0.36127251386642456,3.9772329330444336,0.19200249016284943
27,-0.41515490412712097,0.36182916164398193,3.9991838932037354,0.1911025196313858
28,-0.4229811728000641,0.3613617420196533,4.01052713394165,0.18543948233127594
29,-0.4296269118785858,0.36454516649246216,4.014715194702148,0.18389669060707092
30,-0.4356110990047455,0.3743029832839966,4.0232038497924805,0.17708371579647064
31,-0.4396606981754303,0.3898225426673889,4.031339645385742,0.16336020827293396
32,-0.44015005230903625,0.40467649698257446,4.030348777770996,0.16090960800647736
33,-0.4431820809841156,0.4179125428199768,4.0196332931518555,0.1800018697977066
34,-0.44627922773361206,0.4296967387199402,4.004456520080566,0.21436940133571625
35,-0.44209641218185425,0.42826664447784424,3.9890902042388916,0.25969383120536804
36,-0.4362323582172394,0.421562135219574,3.9647207260131836,0.24687038362026215
37,-0.42922142148017883,0.4137352705001831,3.9453682899475098,0.20872724056243896
38,-0.4190406799316406,0.40549319982528687,3.921379804611206,0.17399829626083374
39,-0.4096817374229431,0.39920753240585327,3.8888609409332275,0.15287376940250397
40,-0.4041427969932556,0.39107733964920044,3.8443405628204346,0.15032747387886047
41,-0.4045250415802002,0.3832394480705261,3.809582233428955,0.15787413716316223
42,-0.4033665060997009,0.3808615207672119,3.7943458557128906,0.16643022000789642
43,-0.4034816026687622,0.38229960203170776,3.792151927947998,0.17326533794403076
44,-0.40477365255355835,0.38527941703796387,3.7938473224639893,0.17079520225524902
45,-0.4086673855781555,0.3887179493904114,3.799254894256592,0.1627976894378662
46,-0.41291558742523193,0.3928583860397339,3.804980754852295,0.1459667980670929
47,-0.4213149845600128,0.3958348035812378,3.79512095451355,0.12732809782028198
48,-0.4316227436065674,0.39816200733184814,3.7773094177246094,0.10263329744338989
49,-0.43676748871803284,0.4006972312927246,3.7737905979156494,0.09288673102855682
50,-0.437095582485199,0.40247857570648193,3.77345871925354,0.10175469517707825
51,-0.43706002831459045,0.4036327004432678,3.7734501361846924,0.10331367701292038
52,-0.43507009744644165,0.4009352922439575,3.765296697616577,0.10394226014614105
53,-0.4302382171154022,0.3917219042778015,3.7524008750915527,0.09708359092473984
54,-0.4269275963306427,0.3851485252380371,3.7366480827331543,0.10757308453321457
55,-0.4204922020435333,0.38561534881591797,3.7360963821411133,0.14052721858024597
56,-0.41795894503593445,0.3857334852218628,3.726167917251587,0.13354000449180603
57,-0.41893470287323,0.38688963651657104,3.7087697982788086,0.13481463491916656
58,-0.4149527847766876,0.39562106132507324,3.70947003364563,0.1362103521823883
59,-0.4158116579055786,0.4048197865486145,3.701465129852295,0.1092161312699318
60,-0.4206492006778717,0.415011465549469,3.68765926361084,0.08639669418334961
61,-0.4265235960483551,0.41705113649368286,3.6604764461517334,0.10256359726190567
62,-0.42613130807876587,0.42013996839523315,3.653859853744507,0.11609884351491928
63,-0.4203678071498871,0.42180460691452026,3.662346601486206,0.1260015070438385
64,-0.4149128496646881,0.41479235887527466,3.6564695835113525,0.12977957725524902
65,-0.4062579274177551,0.40676409006118774,3.6545186042785645,0.09492176026105881
66,-0.40714871883392334,0.39714670181274414,3.6344406604766846,0.10866532474756241
67,-0.4084014892578125,0.389332115650177,3.6145055294036865,0.12184363603591919
68,-0.40937769412994385,0.38403910398483276,3.597027063369751,0.14815908670425415
69,-0.41144615411758423,0.38082587718963623,3.583390474319458,0.1744418740272522
70,-0.4136973023414612,0.3799305558204651,3.5689127445220947,0.19316305220127106
71,-0.4134773015975952,0.3813955783843994,3.557464122772217,0.20339632034301758
72,-0.4129484295845032,0.38318729400634766,3.5481715202331543,0.20093779265880585
73,-0.40850430727005005,0.38916605710983276,3.5469179153442383,0.19626484811306
74,-0.40565842390060425,0.3968941569328308,3.543501615524292,0.16907234489917755
75,-0.40695011615753174,0.4023568034172058,3.5359268188476562,0.1428823173046112
76,-0.4085690379142761,0.4083467721939087,3.531463861465454,0.13381315767765045
77,-0.41178613901138306,0.4154511094093323,3.525940418243408,0.1287899911403656
78,-0.4163147509098053,0.4222561717033386,3.5165457725524902,0.13224884867668152
79,-0.4204131066799164,0.4284539818763733,3.508524179458618,0.1494346410036087
80,-0.42181116342544556,0.4312969446182251,3.505246639251709,0.17379890382289886
81,-0.4219059944152832,0.43068796396255493,3.503819704055786,0.1856880933046341
82,-0.41477280855178833,0.42545199394226074,3.527216911315918,0.1848457157611847
83,-0.4101704955101013,0.41863733530044556,3.543348550796509,0.14801207184791565
84,-0.40692389011383057,0.41206640005111694,3.5616180896759033,0.12582401931285858
85,-0.4008703827857971,0.40685462951660156,3.58951473236084,0.11443199217319489
86,-0.39618605375289917,0.403903067111969,3.6180694103240967,0.11994367837905884
87,-0.4009905457496643,0.39898866415023804,3.6189944744110107,0.14511828124523163
88,-0.40659385919570923,0.3975898027420044,3.622354507446289,0.13626059889793396
89,-0.41027748584747314,0.39775460958480835,3.6299490928649902,0.12240749597549438
90,-0.41391539573669434,0.3982895016670227,3.636915445327759,0.11461559683084488
91,-0.4174115061759949,0.40544116497039795,3.6514949798583984,0.10783306509256363
92,-0.4214790463447571,0.41368645429611206,3.6648025512695312,0.07825461030006409
93,-0.4252365827560425,0.4209299683570862,3.6766397953033447,0.09425738453865051
94,-0.42741042375564575,0.4232134222984314,3.678363084793091,0.1300327628850937
95,-0.4284665584564209,0.42158007621765137,3.6754798889160156,0.1416233628988266
96,-0.43136391043663025,0.41682130098342896,3.6759917736053467,0.13459229469299316
97,-0.4307488799095154,0.41336798667907715,3.686870813369751,0.13085351884365082
98,-0.42939308285713196,0.4101065993309021,3.6980738639831543,0.1170712485909462
99,-0.4269484281539917,0.40654128789901733,3.7130987644195557,0.09965193271636963
100,-0.4253138303756714,0.4041503667831421,3.7200124263763428,0.07806112617254257
101,-0.4219423532485962,0.39885592460632324,3.7214529514312744,0.07312057912349701
102,-0.42002150416374207,0.3959793448448181,3.7215585708618164,0.08434659987688065
103,-0.4204299747943878,0.3927695155143738,3.7159829139709473,0.09676459431648254
104,-0.4203948676586151,0.39058834314346313,3.7129671573638916,0.1089421883225441
105,-0.4174879193305969,0.3916656970977783,3.718604326248169,0.11953642964363098
106,-0.41560497879981995,0.39232897758483887,3.722565174102783,0.11401113122701645
107,-0.4134083390235901,0.3933391571044922,3.7275679111480713,0.11556820571422577
