step,cx_m,cy_m,yaw_rad,loss
0,-0.3399335741996765,0.3500060439109802,1.5126307010650635,0.3145494759082794
1,-0.32932955026626587,0.3834502696990967,1.5227018594741821,0.2563258409500122
2,-0.3200075030326843,0.3787762522697449,1.5573158264160156,0.24684782326221466
3,-0.3213382363319397,0.36654359102249146,1.6010631322860718,0.23861457407474518
4,-0.3277217149734497,0.3591530919075012,1.650642991065979,0.22506262362003326
5,-0.33466875553131104,0.3648075461387634,1.704590082168579,0.21524210274219513
6,-0.32197171449661255,0.37614983320236206,1.7607495784759521,0.19756244122982025
7,-0.30670905113220215,0.3852294087409973,1.8199855089187622,0.17485395073890686
8,-0.299314022064209,0.3791940212249756,1.8817025423049927,0.17453743517398834
9,-0.2946479320526123,0.37174713611602783,1.9445526599884033,0.1718113124370575
10,-0.30121177434921265,0.37802189588546753,1.988738775253296,0.1852455586194992
11,-0.31774282455444336,0.380342960357666,2.0212104320526123,0.155937060713768
12,-0.3384236693382263,0.39133936166763306,2.0548486709594727,0.0906171053647995
13,-0.35287904739379883,0.39827507734298706,2.096302032470703,0.06892217695713043
14,-0.3561910390853882,0.4045678973197937,2.143869161605835,0.13397029042243958
15,-0.35403740406036377,0.405905544757843,2.1980185508728027,0.1522354781627655
16,-0.3471115231513977,0.40254688262939453,2.2490527629852295,0.140043243765831
17,-0.3385983109474182,0.3935779333114624,2.289668083190918,0.11317998915910721
18,-0.3321074843406677,0.38681501150131226,2.315781831741333,0.10169796645641327
19,-0.3283647298812866,0.37717217206954956,2.3210039138793945,0.1119534894824028
20,-0.326138436794281,0.36748403310775757,2.334019660949707,0.12518571317195892
21,-0.32502102851867676,0.36561816930770874,2.338454008102417,0.15283450484275818
22,-0.3251311182975769,0.36706238985061646,2.334592342376709,0.16115610301494598
23,-0.33054280281066895,0.37479066848754883,2.32651424407959,0.1558830440044403
24,-0.33765119314193726,0.3806813359260559,2.317502021789551,0.12722660601139069
25,-0.3415535092353821,0.386486291885376,2.2998881340026855,0.1079808920621872
26,-0.34150975942611694,0.3902848958969116,2.283229112625122,0.09827468544244766
27,-0.34276312589645386,0.3940354585647583,2.2618913650512695,0.09413064271211624
28,-0.3465123772621155,0.40369367599487305,2.23073148727417,0.09076574444770813
29,-0.3526493310928345,0.4053193926811218,2.2020108699798584,0.11673034727573395
30,-0.35533154010772705,0.40094274282455444,2.1724414825439453,0.13435569405555725
31,-0.34796369075775146,0.39417409896850586,2.1645150184631348,0.1294095665216446
32,-0.33762025833129883,0.38858431577682495,2.1553056240081787,0.0829213336110115
33,-0.33365142345428467,0.37936025857925415,2.1373634338378906,0.043050698935985565
34,-0.33196544647216797,0.37581056356430054,2.113809585571289,0.04730845242738724
35,-0.3319792151451111,0.3816058039665222,2.0949931144714355,0.059253137558698654
36,-0.33750206232070923,0.39025014638900757,2.0683698654174805,0.03580399975180626
37,-0.340337872505188,0.3958144187927246,2.0470449924468994,0.058272697031497955
38,-0.34123921394348145,0.3971952795982361,2.031506061553955,0.09273962676525116
39,-0.3391953110694885,0.3987135887145996,2.022690534591675,0.10453736037015915
40,-0.3329077959060669,0.39744728803634644,2.0145275592803955,0.10870467126369476
41,-0.3250189423561096,0.39122718572616577,2.0128116607666016,0.0993015244603157
42,-0.31845223903656006,0.37794625759124756,2.0104401111602783,0.08455408364534378
43,-0.3165042996406555,0.3614389896392822,2.0194754600524902,0.09072250872850418
44,-0.3138900399208069,0.34742045402526855,2.025585651397705,0.13449567556381226
45,-0.318604052066803,0.3420116901397705,2.0358941555023193,0.18085691332817078
46,-0.3238838315010071,0.34056395292282104,2.0484542846679688,0.1972607970237732
47,-0.32680124044418335,0.34123146533966064,2.063279628753662,0.2043677419424057
48,-0.3307454586029053,0.34580928087234497,2.080721616744995,0.2027614712715149
49,-0.3317180275917053,0.35527145862579346,2.0922844409942627,0.18661953508853912
50,-0.3325039744377136,0.3643972873687744,2.1030962467193604,0.14945809543132782
51,-0.3375657796859741,0.37850064039230347,2.106945037841797,0.11174771934747696
52,-0.345184862613678,0.3961717486381531,2.107239246368408,0.04546993598341942
53,-0.3465021252632141,0.4146527647972107,2.109651565551758,0.09334590286016464
54,-0.34362107515335083,0.4240127205848694,2.114748477935791,0.18216876685619354
55,-0.3425889015197754,0.4311375617980957,2.11749005317688,0.23127742111682892
56,-0.34259897470474243,0.43557673692703247,2.1157968044281006,0.2694629430770874
57,-0.3467000126838684,0.4355127215385437,2.108729839324951,0.29369139671325684
58,-0.3498537540435791,0.4310978055000305,2.096421480178833,0.2940159738063812
