step,cx_m,cy_m,yaw_rad,loss
0,-0.4071119427680969,0.37437278032302856,3.0630695819854736,0.5085142850875854
1,-0.4266357123851776,0.4076792597770691,2.988025665283203,0.4491589069366455
2,-0.4186030328273773,0.4401586055755615,2.9790496826171875,0.42383259534835815
3,-0.40732336044311523,0.4694925546646118,2.9878368377685547,0.33941537141799927
4,-0.38879185914993286,0.487388014793396,3.0302886962890625,0.28527969121932983
5,-0.3690851926803589,0.49859511852264404,3.085057020187378,0.25262194871902466
6,-0.3626672029495239,0.5035684108734131,3.114253282546997,0.2685697674751282
7,-0.3623088002204895,0.500137448310852,3.1442012786865234,0.2887331545352936
8,-0.36744236946105957,0.48689568042755127,3.1648364067077637,0.2698368728160858
9,-0.37731456756591797,0.4722224473953247,3.186309337615967,0.21528732776641846
10,-0.3906906247138977,0.4548027515411377,3.220712184906006,0.19492298364639282
11,-0.40985262393951416,0.44372183084487915,3.21960186958313,0.23929853737354279
12,-0.4254874289035797,0.43660545349121094,3.219327211380005,0.26259762048721313
13,-0.4248582422733307,0.4361100196838379,3.2445075511932373,0.3157450258731842
14,-0.418290376663208,0.4398488402366638,3.276150941848755,0.3091365396976471
15,-0.410816490650177,0.44527894258499146,3.3108444213867188,0.2724730670452118
16,-0.40203291177749634,0.4522842764854431,3.3471784591674805,0.2578657865524292
17,-0.397000253200531,0.4622594118118286,3.374300479888916,0.24400968849658966
18,-0.3926916718482971,0.473496675491333,3.403242826461792,0.21534428000450134
19,-0.3980429172515869,0.4812324047088623,3.39764142036438,0.19977732002735138
20,-0.40296733379364014,0.48692238330841064,3.388383626937866,0.19948258996009827
21,-0.4066448211669922,0.4895404577255249,3.376953601837158,0.2136850506067276
22,-0.41362690925598145,0.48444437980651855,3.356663942337036,0.22613608837127686
23,-0.42149946093559265,0.47650575637817383,3.334054946899414,0.19346655905246735
24,-0.4284101724624634,0.466708779335022,3.309448719024658,0.1505512297153473
25,-0.434685081243515,0.4633660912513733,3.2923715114593506,0.16537559032440186
26,-0.43394649028778076,0.4637940526008606,3.290811061859131,0.20752127468585968
27,-0.42657217383384705,0.4687918424606323,3.308454751968384,0.20421339571475983
28,-0.4161907434463501,0.47598016262054443,3.3295578956604004,0.15169590711593628
29,-0.4042377471923828,0.47807884216308594,3.3507392406463623,0.14740575850009918
30,-0.39233940839767456,0.47833073139190674,3.371134042739868,0.16679878532886505
31,-0.3834037780761719,0.48023521900177,3.3830392360687256,0.186672642827034
32,-0.37758761644363403,0.4819483757019043,3.3830127716064453,0.20374281704425812
33,-0.372793972492218,0.4809526205062866,3.374129295349121,0.21255913376808167
34,-0.36946141719818115,0.47827327251434326,3.358578681945801,0.21289649605751038
35,-0.3705112934112549,0.47698771953582764,3.330247402191162,0.21082764863967896
36,-0.3673076629638672,0.4787095785140991,3.311568260192871,0.20318275690078735
37,-0.3702135682106018,0.48316311836242676,3.286590337753296,0.19976648688316345
38,-0.3753497004508972,0.4857165813446045,3.258427381515503,0.18346953392028809
39,-0.37983888387680054,0.48578906059265137,3.2295093536376953,0.19175317883491516
40,-0.3819834589958191,0.4837137460708618,3.2110369205474854,0.19137874245643616
41,-0.3832259774208069,0.4799156188964844,3.2019412517547607,0.18802227079868317
42,-0.3808569312095642,0.473968505859375,3.2042667865753174,0.1830688863992691
43,-0.3767484426498413,0.47223639488220215,3.217024087905884,0.18615737557411194
44,-0.36994224786758423,0.47374820709228516,3.2401535511016846,0.1936987191438675
45,-0.36342835426330566,0.47549736499786377,3.2637345790863037,0.20137569308280945
46,-0.3580000400543213,0.47990846633911133,3.2844016551971436,0.211233451962471
47,-0.3584675192832947,0.48587143421173096,3.2953901290893555,0.20920078456401825
48,-0.36183786392211914,0.4873495101928711,3.3054111003875732,0.2066769301891327
49,-0.3671046495437622,0.48270511627197266,3.3073530197143555,0.21458084881305695
50,-0.3801692724227905,0.47607874870300293,3.2906346321105957,0.18775688111782074
51,-0.3899243474006653,0.4756263494491577,3.277351140975952,0.18175943195819855
52,-0.39716821908950806,0.47707605361938477,3.274350881576538,0.16418859362602234
53,-0.4061194658279419,0.4803931713104248,3.270595073699951,0.15161168575286865
54,-0.41764748096466064,0.47617030143737793,3.2597475051879883,0.15949584543704987
55,-0.4261235296726227,0.46089863777160645,3.2613086700439453,0.1496528685092926
56,-0.4300161600112915,0.4512590169906616,3.272902727127075,0.21023549139499664
57,-0.43218934535980225,0.444968581199646,3.28764009475708,0.25629764795303345
58,-0.42871853709220886,0.4408140778541565,3.3125672340393066,0.28061071038246155
59,-0.4253388047218323,0.4401208162307739,3.33355975151062,0.27899014949798584
60,-0.42304709553718567,0.44305485486984253,3.351896047592163,0.26735156774520874
61,-0.42226001620292664,0.4466940760612488,3.3688933849334717,0.2542881369590759
62,-0.423686683177948,0.4531686305999756,3.378237724304199,0.2404719591140747
63,-0.4274078905582428,0.4622025489807129,3.3911006450653076,0.2139241248369217
64,-0.44063934683799744,0.47396349906921387,3.3795106410980225,0.17543473839759827
65,-0.4482048749923706,0.48428380489349365,3.369075059890747,0.1755376011133194
66,-0.4482991397380829,0.49108362197875977,3.3731677532196045,0.2466764748096466
67,-0.4467470347881317,0.4951446056365967,3.374713659286499,0.2782994508743286
68,-0.44290170073509216,0.4989156723022461,3.3816075325012207,0.292082279920578
69,-0.4384339153766632,0.49984753131866455,3.387664794921875,0.2992018461227417
70,-0.43221408128738403,0.49541258811950684,3.391425609588623,0.2987357974052429
71,-0.4326474666595459,0.48718953132629395,3.3792455196380615,0.26938706636428833
72,-0.4306480288505554,0.47389042377471924,3.3654632568359375,0.21936167776584625
73,-0.42859435081481934,0.46144431829452515,3.3517847061157227,0.15672385692596436
74,-0.42643189430236816,0.45167219638824463,3.340675115585327,0.17921648919582367
75,-0.4244951009750366,0.4428359270095825,3.3305907249450684,0.22213181853294373
76,-0.4233851134777069,0.437991738319397,3.319223403930664,0.25712528824806213
77,-0.41921767592430115,0.43488872051239014,3.315181255340576,0.27591121196746826
78,-0.4167630672454834,0.43508380651474,3.315656900405884,0.2857474684715271
79,-0.40771228075027466,0.4376172423362732,3.329751491546631,0.2866782546043396
80,-0.4046136736869812,0.4412747025489807,3.339968681335449,0.28572994470596313
81,-0.40326547622680664,0.44657987356185913,3.3473339080810547,0.27748915553092957
82,-0.40484875440597534,0.45396584272384644,3.3535408973693848,0.26194193959236145
