step,cx_m,cy_m,yaw_rad,loss
0,-0.4071119427680969,0.37437278032302856,1.5126307010650635,0.39842700958251953
1,-0.38671302795410156,0.4072079062461853,1.4587101936340332,0.3143985867500305
2,-0.3916112780570984,0.4392728805541992,1.4055495262145996,0.2237471342086792
3,-0.38154906034469604,0.4638274312019348,1.3681696653366089,0.2634285092353821
4,-0.3651685118675232,0.46910548210144043,1.3271284103393555,0.35292553901672363
5,-0.342504620552063,0.45883411169052124,1.319686770439148,0.3859676122665405
6,-0.3210282325744629,0.4479605555534363,1.3272037506103516,0.3485807180404663
7,-0.31047242879867554,0.43288588523864746,1.3501325845718384,0.3193512260913849
8,-0.3090074062347412,0.4163697361946106,1.3756657838821411,0.2799549698829651
9,-0.3167792558670044,0.4040590524673462,1.3973748683929443,0.2455616593360901
10,-0.32923775911331177,0.3933454751968384,1.4178051948547363,0.22499097883701324
11,-0.346351683139801,0.3912491202354431,1.4458948373794556,0.21911117434501648
12,-0.35840749740600586,0.3950650691986084,1.471520185470581,0.21513910591602325
13,-0.36828356981277466,0.40431398153305054,1.507580041885376,0.2081570327281952
14,-0.37060612440109253,0.4150327444076538,1.5491763353347778,0.18710656464099884
15,-0.36856645345687866,0.42559778690338135,1.594603419303894,0.1569422483444214
16,-0.3616443872451782,0.43515151739120483,1.6444536447525024,0.13296672701835632
17,-0.3527810573577881,0.44032180309295654,1.6775506734848022,0.13493148982524872
18,-0.3490939140319824,0.4401783347129822,1.7020843029022217,0.14869970083236694
19,-0.34286850690841675,0.43289220333099365,1.7293444871902466,0.1482928991317749
20,-0.3344373106956482,0.42006009817123413,1.7571712732315063,0.099376380443573
21,-0.3429732322692871,0.41552531719207764,1.7667042016983032,0.08031708002090454
22,-0.3537840247154236,0.4138268828392029,1.7684630155563354,0.08156921714544296
23,-0.3643602132797241,0.4172337055206299,1.7609432935714722,0.06011679023504257
24,-0.37501072883605957,0.4278525114059448,1.740134835243225,0.04188770055770874
25,-0.37640607357025146,0.4325300455093384,1.7183349132537842,0.10379588603973389
26,-0.373404324054718,0.4323289394378662,1.701843500137329,0.14077289402484894
27,-0.3643202781677246,0.4272446632385254,1.6918259859085083,0.13336798548698425
28,-0.35176944732666016,0.4189763069152832,1.6828044652938843,0.07878215610980988
29,-0.3386678695678711,0.41473060846328735,1.6853479146957397,0.03591279312968254
30,-0.3327897787094116,0.4152600169181824,1.6860806941986084,0.07490042597055435
31,-0.3329687714576721,0.41929197311401367,1.6930558681488037,0.0888403058052063
32,-0.3343679904937744,0.42661917209625244,1.6934508085250854,0.07022154331207275
33,-0.3411256670951843,0.4304673671722412,1.6931281089782715,0.06902791559696198
34,-0.3483961820602417,0.4278937578201294,1.706275463104248,0.0836929902434349
35,-0.35767602920532227,0.422593891620636,1.7188910245895386,0.05772153288125992
36,-0.3607030510902405,0.41232478618621826,1.734377145767212,0.023687046021223068
37,-0.3661234378814697,0.4063933491706848,1.7462890148162842,0.06605273485183716
38,-0.3705739974975586,0.40225720405578613,1.757162094116211,0.10772176086902618
39,-0.370194673538208,0.4002097249031067,1.7701541185379028,0.13515524566173553
40,-0.36905837059020996,0.40146732330322266,1.787056803703308,0.14566069841384888
41,-0.3653557300567627,0.40304917097091675,1.8031325340270996,0.13630814850330353
42,-0.3614150881767273,0.40884101390838623,1.8117132186889648,0.12357814610004425
43,-0.35399967432022095,0.41821610927581787,1.8234047889709473,0.09233896434307098
44,-0.347906231880188,0.42659813165664673,1.8330097198486328,0.0783558040857315
45,-0.34149277210235596,0.4323346018791199,1.8431813716888428,0.09722631424665451
46,-0.3378446102142334,0.4377899765968323,1.8340657949447632,0.1235266625881195
47,-0.33165085315704346,0.4369834065437317,1.8068652153015137,0.14278455078601837
48,-0.3279147744178772,0.43043845891952515,1.7842696905136108,0.13741104304790497
49,-0.3261459469795227,0.4233893156051636,1.7594482898712158,0.10744689404964447
50,-0.3382641077041626,0.420371413230896,1.7209469079971313,0.09207166731357574
51,-0.3511970043182373,0.4206446409225464,1.6867971420288086,0.053894199430942535
52,-0.3641453981399536,0.42210304737091064,1.6589019298553467,0.03191413730382919
53,-0.37503814697265625,0.42104029655456543,1.6422953605651855,0.07516330480575562
54,-0.3861616253852844,0.4208512306213379,1.631955623626709,0.10668794810771942
55,-0.3944888710975647,0.42345356941223145,1.6263251304626465,0.13451319932937622
56,-0.3974137306213379,0.4263361096382141,1.6226991415023804,0.15686337649822235
57,-0.3966771960258484,0.42780089378356934,1.623231053352356,0.1710568070411682
58,-0.3954121470451355,0.4254409074783325,1.628222942352295,0.17506663501262665
59,-0.3890191316604614,0.4224437475204468,1.6318103075027466,0.16308504343032837
60,-0.383172869682312,0.42066919803619385,1.638520359992981,0.1425846815109253
61,-0.369260311126709,0.41813474893569946,1.655897617340088,0.12454669177532196
62,-0.35733747482299805,0.41657811403274536,1.6812838315963745,0.08377727121114731
63,-0.3439151644706726,0.4148207902908325,1.708845615386963,0.0490594319999218
64,-0.3352614641189575,0.41792476177215576,1.7306878566741943,0.06656819581985474
65,-0.3288702964782715,0.4241071343421936,1.7455360889434814,0.08091004937887192
66,-0.32332658767700195,0.43031203746795654,1.7566057443618774,0.07347700744867325
67,-0.3198554515838623,0.43455177545547485,1.7593404054641724,0.1018277183175087
68,-0.3177383542060852,0.43482279777526855,1.7503451108932495,0.1321301907300949
69,-0.3220190405845642,0.43056637048721313,1.7292046546936035,0.13701984286308289
70,-0.3290073275566101,0.4214179515838623,1.7098487615585327,0.10504621267318726
71,-0.3354305624961853,0.41340023279190063,1.695426106452942,0.07290639728307724
72,-0.3475046157836914,0.41144341230392456,1.6681166887283325,0.09499670565128326
73,-0.3593830466270447,0.4130222201347351,1.6448832750320435,0.06891673803329468
74,-0.3726261258125305,0.4151157736778259,1.6251786947250366,0.08377446979284286
75,-0.38479453325271606,0.4209645390510559,1.6080999374389648,0.1129968911409378
76,-0.395147442817688,0.42429250478744507,1.5950227975845337,0.14622260630130768
77,-0.4004674553871155,0.42735278606414795,1.5929179191589355,0.17310470342636108
78,-0.4046913981437683,0.4297404885292053,1.5930662155151367,0.18752412497997284
79,-0.40734803676605225,0.4327608346939087,1.5911197662353516,0.1999635547399521
80,-0.40972334146499634,0.43391066789627075,1.587998390197754,0.21530398726463318
81,-0.41029882431030273,0.43478572368621826,1.5894263982772827,0.22362364828586578
82,-0.40862756967544556,0.426483154296875,1.59213387966156,0.22821076214313507
83,-0.40666794776916504,0.4178016781806946,1.5974311828613281,0.19559937715530396
84,-0.3985709547996521,0.41354435682296753,1.6096566915512085,0.17775313556194305
85,-0.39332181215286255,0.40988099575042725,1.6188808679580688,0.16313453018665314
86,-0.3881727457046509,0.4033116102218628,1.6340442895889282,0.15668809413909912
87,-0.3833361864089966,0.4007236957550049,1.6489756107330322,0.16360323131084442
88,-0.37629973888397217,0.40254825353622437,1.6642180681228638,0.16778159141540527
89,-0.36959898471832275,0.4086812734603882,1.6823651790618896,0.14752744138240814
90,-0.3638802170753479,0.4182899594306946,1.6975747346878052,0.10086452960968018
91,-0.3572239279747009,0.4285963177680969,1.7150789499282837,0.04411492869257927
92,-0.3501877784729004,0.4351646900177002,1.7349555492401123,0.0648268461227417
93,-0.3439810872077942,0.43677228689193726,1.7551192045211792,0.11012199521064758
94,-0.33730918169021606,0.4329555034637451,1.7649893760681152,0.12588201463222504
95,-0.3348504304885864,0.4250580072402954,1.7817177772521973,0.1034620851278305
96,-0.3357599377632141,0.418163001537323,1.7938270568847656,0.08520612865686417
97,-0.3436819314956665,0.4130001664161682,1.795991063117981,0.10231524705886841
98,-0.35745149850845337,0.41121214628219604,1.803367257118225,0.10195524990558624
99,-0.36982786655426025,0.41079384088516235,1.808161735534668,0.08048190921545029
100,-0.38323545455932617,0.41730797290802,1.7972047328948975,0.08969857543706894
101,-0.38812255859375,0.4224323630332947,1.7780113220214844,0.09469617903232574
102,-0.3849242925643921,0.42268919944763184,1.7722618579864502,0.11002528667449951
103,-0.3731499910354614,0.42329901456832886,1.7680127620697021,0.10049201548099518
104,-0.35877281427383423,0.4197074770927429,1.7747048139572144,0.06852509826421738
105,-0.3490142226219177,0.4196336269378662,1.7698713541030884,0.037693239748477936
106,-0.3442428708076477,0.42488598823547363,1.7580028772354126,0.04984869435429573
107,-0.34802478551864624,0.42889368534088135,1.7383556365966797,0.05025070533156395
108,-0.35072654485702515,0.4287300109863281,1.7216941118240356,0.06589877605438232
