step,cx_m,cy_m,yaw_rad,loss
33,-0.5056050419807434,0.2739792466163635,3.5929572582244873,1.0
34,-0.506076455116272,0.27340418100357056,3.5941927433013916,1.0
35,-0.5065039396286011,0.27288228273391724,3.5953140258789062,1.0
36,-0.506891667842865,0.272408664226532,3.5963311195373535,1.0
37,-0.5072430968284607,0.2719789147377014,3.5972535610198975,1.0
38,-0.5075616836547852,0.27158915996551514,3.5980899333953857,1.0
39,-0.5078503489494324,0.2712358236312866,3.598848342895508,1.0
40,-0.5081119537353516,0.2709154486656189,3.5995359420776367,1.0
41,-0.5083489418029785,0.27062511444091797,3.600158214569092,1.0
42,-0.5085634589195251,0.27036213874816895,3.600722551345825,1.0
43,-0.5087577700614929,0.27012383937835693,3.60123348236084,1.0
44,-0.5089336633682251,0.26990807056427,3.601696252822876,1.0
45,-0.5090928673744202,0.2697126865386963,3.6021151542663574,1.0
46,-0.5092369318008423,0.26953595876693726,3.602494478225708,1.0
47,-0.5093672275543213,0.2693759799003601,3.602837562561035,1.0
48,-0.509485125541687,0.2692312002182007,3.603147506713867,1.0
49,-0.5095916986465454,0.26910024881362915,3.603428363800049,1.0
50,-0.5096880197525024,0.2689818739891052,3.603682041168213,1.0
51,-0.5097750425338745,0.2688748836517334,3.6039111614227295,1.0
52,-0.509853720664978,0.2687782049179077,3.6041183471679688,1.0
53,-0.5099247694015503,0.26869088411331177,3.6043055057525635,1.0
54,-0.5099890232086182,0.2686119079589844,3.6044747829437256,1.0
55,-0.5100469589233398,0.2685406804084778,3.6046276092529297,1.0
56,-0.5100992918014526,0.26847630739212036,3.6047654151916504,1.0
57,-0.5101465582847595,0.2684183120727539,3.6048898696899414,1.0
58,-0.5101891756057739,0.2683658003807068,3.6050021648406982,1.0
59,-0.510227620601654,0.2683184742927551,3.6051037311553955,1.0
60,-0.5102623105049133,0.2682758569717407,3.6051950454711914,1.0
61,-0.5102936029434204,0.2682374119758606,3.6052772998809814,1.0
62,-0.5103217959403992,0.2682027220726013,3.6053519248962402,1.0
63,-0.5103472471237183,0.268171489238739,3.6054186820983887,1.0
64,-0.510370135307312,0.26814329624176025,3.6054792404174805,1.0
65,-0.5103907585144043,0.26811784505844116,3.6055335998535156,1.0
66,-0.5104093551635742,0.2680950164794922,3.6055827140808105,1.0
67,-0.5104261040687561,0.2680744528770447,3.6056268215179443,1.0
68,-0.5104411840438843,0.26805585622787476,3.605666399002075,1.0
69,-0.5104547142982483,0.26803916692733765,3.6057021617889404,1.0
70,-0.5104669332504272,0.26802414655685425,3.605734348297119,1.0
71,-0.5104779601097107,0.26801061630249023,3.6057631969451904,1.0
72,-0.5104878544807434,0.26799845695495605,3.6057894229888916,1.0
73,-0.5104967355728149,0.2679874897003174,3.6058130264282227,1.0
74,-0.5105047225952148,0.2679777145385742,3.6058340072631836,1.0
75,-0.5105118751525879,0.2679687738418579,3.6058530807495117,1.0
76,-0.5105183720588684,0.2679608464241028,3.605869770050049,1.0
77,-0.5105241537094116,0.26795363426208496,3.6058852672576904,1.0
78,-0.5105293989181519,0.267947256565094,3.6058990955352783,1.0
79,-0.5105341076850891,0.2679414749145508,3.6059114933013916,1.0
80,-0.5105383396148682,0.2679362893104553,3.6059226989746094,1.0
81,-0.5105421543121338,0.26793158054351807,3.6059324741363525,1.0
82,-0.5105454921722412,0.26792746782302856,3.6059412956237793,1.0
83,-0.5105485916137695,0.2679237127304077,3.605949640274048,1.0
84,-0.5105513334274292,0.2679203748703003,3.605956792831421,1.0
85,-0.510553777217865,0.2679172158241272,3.6059632301330566,1.0
86,-0.5105559825897217,0.2679145336151123,3.605969190597534,1.0
87,-0.510558009147644,0.2679121494293213,3.6059744358062744,1.0
88,-0.5105597972869873,0.2679100036621094,3.6059789657592773,1.0
89,-0.5105613470077515,0.267907977104187,3.605983257293701,1.0
90,-0.5105627775192261,0.2679062485694885,3.6059865951538086,1.0
91,-0.5105640292167664,0.2679046392440796,3.605990171432495,1.0
92,-0.5105651617050171,0.267903208732605,3.6059930324554443,1.0
93,-0.510566234588623,0.2679019570350647,3.6059961318969727,1.0
94,-0.5105671882629395,0.26790082454681396,3.6059987545013428,1.0
95,-0.5105680227279663,0.26789987087249756,3.6060006618499756,1.0
96,-0.5105687379837036,0.26789891719818115,3.6060023307800293,1.0
97,-0.5105693936347961,0.2678981423377991,3.6060047149658203,1.0
98,-0.5105699896812439,0.267897367477417,3.606006145477295,1.0
99,-0.5105705261230469,0.26789677143096924,3.6060075759887695,1.0
100,-0.5105710029602051,0.2678961157798767,3.606008529663086,1.0
101,-0.5105714201927185,0.2678956389427185,3.6060094833374023,1.0
102,-0.5105718374252319,0.2678951025009155,3.606010675430298,1.0
103,-0.5105721950531006,0.2678946852684021,3.6060118675231934,1.0
104,-0.5105724334716797,0.26789432764053345,3.6060125827789307,1.0
105,-0.5105727910995483,0.2678939700126648,3.606013298034668,1.0
106,-0.5105729699134827,0.2678937315940857,3.6060140132904053,1.0
107,-0.5105732083320618,0.2678934335708618,3.6060144901275635,1.0
108,-0.5105733871459961,0.2678931951522827,3.6060147285461426,1.0
109,-0.5105735063552856,0.2678929567337036,3.60601544380188,1.0
110,-0.5105737447738647,0.2678927779197693,3.606015920639038,1.0
111,-0.5105738639831543,0.26789259910583496,3.6060163974761963,1.0
112,-0.5105739831924438,0.26789242029190063,3.6060163974761963,1.0
113,-0.5105741024017334,0.26789236068725586,3.6060171127319336,1.0
114,-0.510574221611023,0.26789218187332153,3.6060171127319336,1.0
115,-0.5105742812156677,0.267892062664032,3.6060173511505127,1.0
116,-0.5105743408203125,0.2678920030593872,3.6060173511505127,1.0
117,-0.510574460029602,0.26789188385009766,3.606017827987671,1.0
118,-0.510574460029602,0.2678918242454529,3.606017827987671,1.0
119,-0.5105745792388916,0.26789170503616333,3.606017827987671,1.0
120,-0.5105746388435364,0.26789170503616333,3.606018543243408,1.0
121,-0.5105746984481812,0.26789164543151855,3.606018543243408,1.0
122,-0.5105746984481812,0.2678915858268738,3.606018543243408,1.0
123,-0.5105747580528259,0.2678915858268738,3.606018543243408,1.0
124,-0.5105747580528259,0.26789146661758423,3.606018543243408,1.0
125,-0.5105748176574707,0.26789146661758423,3.6060190200805664,1.0
126,-0.5105748176574707,0.26789146661758423,3.6060190200805664,1.0
127,-0.5105748176574707,0.26789140701293945,3.6060190200805664,1.0
128,-0.5105748176574707,0.26789140701293945,3.6060190200805664,1.0
129,-0.5105748772621155,0.26789140701293945,3.6060190200805664,1.0
130,-0.5105748772621155,0.2678912878036499,3.6060190200805664,1.0
131,-0.5105749368667603,0.2678912878036499,3.6060190200805664,1.0
132,-0.5105749368667603,0.2678912878036499,3.6060190200805664,1.0
133,-0.5105749368667603,0.2678912878036499,3.6060192584991455,1.0
134,-0.5105749368667603,0.2678912878036499,3.6060192584991455,1.0
135,-0.5105749368667603,0.2678912878036499,3.6060192584991455,1.0
136,-0.5105749368667603,0.2678912878036499,3.6060192584991455,1.0
137,-0.5105749368667603,0.2678912281990051,3.6060192584991455,1.0
138,-0.5105749368667603,0.2678912281990051,3.6060192584991455,1.0
139,-0.5105749368667603,0.2678912281990051,3.6060192584991455,1.0
140,-0.5105749368667603,0.2678912281990051,3.6060192584991455,1.0
141,-0.5105749368667603,0.2678912281990051,3.6060192584991455,1.0
142,-0.5105749368667603,0.2678912281990051,3.6060192584991455,1.0
143,-0.5105749368667603,0.2678912281990051,3.6060192584991455,1.0
144,-0.5105749368667603,0.2678912281990051,3.6060192584991455,1.0
145,-0.5105749368667603,0.2678912281990051,3.6060192584991455,1.0
146,-0.5105749368667603,0.2678912281990051,3.6060192584991455,1.0
147,-0.5105749368667603,0.2678912281990051,3.6060192584991455,1.0
148,-0.5105749368667603,0.2678912281990051,3.6060192584991455,1.0
149,-0.5105749368667603,0.2678912281990051,3.6060192584991455,1.0
150,-0.5105749368667603,0.2678912281990051,3.6060192584991455,1.0
151,-0.5105749368667603,0.2678912281990051,3.6060192584991455,1.0
152,-0.5105749368667603,0.2678912281990051,3.6060192584991455,1.0
153,-0.5105749368667603,0.2678912281990051,3.6060192584991455,1.0
154,-0.5105749368667603,0.2678912281990051,3.6060192584991455,1.0
155,-0.5105749368667603,0.2678912281990051,3.6060192584991455,1.0
156,-0.5105749368667603,0.2678912281990051,3.6060192584991455,1.0
157,-0.5105749368667603,0.2678912281990051,3.6060192584991455,1.0
158,-0.5105749368667603,0.2678912281990051,3.6060192584991455,1.0
159,-0.5105749368667603,0.2678912281990051,3.6060192584991455,1.0
160,-0.5105749368667603,0.2678912281990051,3.6060192584991455,1.0
161,-0.5105749368667603,0.2678912281990051,3.6060192584991455,1.0
162,-0.5105749368667603,0.2678912281990051,3.6060192584991455,1.0
163,-0.5105749368667603,0.2678912281990051,3.6060192584991455,1.0
164,-0.5105749368667603,0.2678912281990051,3.6060192584991455,1.0
165,-0.5105749368667603,0.2678912281990051,3.6060192584991455,1.0
166,-0.5105749368667603,0.2678912281990051,3.6060192584991455,1.0
167,-0.5105749368667603,0.2678912281990051,3.6060192584991455,1.0
168,-0.5105749368667603,0.2678912281990051,3.6060192584991455,1.0
169,-0.5105749368667603,0.2678912281990051,3.6060192584991455,1.0
170,-0.5105749368667603,0.2678912281990051,3.6060192584991455,1.0
171,-0.5105749368667603,0.2678912281990051,3.6060192584991455,1.0
172,-0.5105749368667603,0.2678912281990051,3.6060192584991455,1.0
173,-0.5105749368667603,0.2678912281990051,3.6060192584991455,1.0
174,-0.5105749368667603,0.2678912281990051,3.6060192584991455,1.0
175,-0.5105749368667603,0.2678912281990051,3.6060192584991455,1.0
176,-0.5105749368667603,0.2678912281990051,3.6060192584991455,1.0
177,-0.5105749368667603,0.2678912281990051,3.6060192584991455,1.0
178,-0.5105749368667603,0.2678912281990051,3.6060192584991455,1.0
179,-0.5105749368667603,0.2678912281990051,3.6060192584991455,1.0
180,-0.5105749368667603,0.2678912281990051,3.6060192584991455,1.0
181,-0.5105749368667603,0.2678912281990051,3.6060192584991455,1.0
182,-0.5105749368667603,0.2678912281990051,3.6060192584991455,1.0
183,-0.5105749368667603,0.2678912281990051,3.6060192584991455,1.0
184,-0.5105749368667603,0.2678912281990051,3.6060192584991455,1.0
185,-0.5105749368667603,0.2678912281990051,3.6060192584991455,1.0
186,-0.5105749368667603,0.2678912281990051,3.6060192584991455,1.0
187,-0.5105749368667603,0.2678912281990051,3.6060192584991455,1.0
188,-0.5105749368667603,0.2678912281990051,3.6060192584991455,1.0
189,-0.5105749368667603,0.2678912281990051,3.6060192584991455,1.0
190,-0.5105749368667603,0.2678912281990051,3.6060192584991455,1.0
191,-0.5105749368667603,0.2678912281990051,3.6060192584991455,1.0
192,-0.5105749368667603,0.2678912281990051,3.6060192584991455,1.0
193,-0.5105749368667603,0.2678912281990051,3.6060192584991455,1.0
194,-0.5105749368667603,0.2678912281990051,3.6060192584991455,1.0
195,-0.5105749368667603,0.2678912281990051,3.6060192584991455,1.0
196,-0.5105749368667603,0.2678912281990051,3.6060192584991455,1.0
197,-0.5105749368667603,0.2678912281990051,3.6060192584991455,1.0
198,-0.5105749368667603,0.2678912281990051,3.6060192584991455,1.0
199,-0.5105749368667603,0.2678912281990051,3.6060192584991455,1.0
